 Date,City,NH3,PM2,PM10,SO2,NOx,CO,O3,AQI,AQI_bucket
2019-08-26 00:00:00, Ghaziabad,26.21,19.96,72.64,1.37,24.28,0.93,11.44,73.0,Satisfactory
2019-08-27 00:00:00, Ghaziabad,25.0,42.93,141.56,4.24,37.72,1.17,13.15,128.0,Moderate
2019-08-28 00:00:00, Ghaziabad,27.53,37.81,117.86,5.17,23.83,0.67,11.45,112.0,Moderate
2019-08-29 00:00:00, Ghaziabad,26.14,28.93,93.99,4.93,20.59,0.51,22.53,94.0,Satisfactory
2019-08-30 00:00:00, Ghaziabad,26.11,36.7,114.21,4.92,23.24,0.58,15.67,109.0,Moderate
2019-08-31 00:00:00, Ghaziabad,28.43,54.2,132.05,6.02,31.53,0.64,15.65,121.0,Moderate
2019-01-09 00:00:00, Ghaziabad,28.72,20.91,54.75,6.56,20.25,0.42,19.66,55.0,Satisfactory
2019-02-09 00:00:00, Ghaziabad,25.95,45.77,106.7,5.26,22.95,0.65,17.45,104.0,Moderate
2019-03-09 00:00:00, Ghaziabad,25.64,57.14,128.24,3.04,25.18,0.72,16.17,119.0,Moderate
2019-04-09 00:00:00, Ghaziabad,26.74,63.15,136.61,5.2,25.7,0.98,30.18,124.0,Moderate
2019-05-09 00:00:00, Ghaziabad,25.95,29.57,88.48,5.16,22.03,0.46,14.06,88.0,Satisfactory
2019-06-09 00:00:00, Ghaziabad,25.81,30.4,88.26,5.25,21.94,0.62,10.39,88.0,Satisfactory
2019-07-09 00:00:00, Ghaziabad,24.18,29.74,84.27,2.14,22.65,0.46,9.25,84.0,Satisfactory
2019-08-09 00:00:00, Ghaziabad,24.39,27.49,81.33,6.76,20.23,0.48,11.11,81.0,Satisfactory
2019-09-09 00:00:00, Ghaziabad,26.3,56.81,145.98,9.08,19.74,0.71,13.3,131.0,Moderate
2019-10-09 00:00:00, Ghaziabad,20.94,69.89,172.33,19.18,43.24,0.91,3.56,148.0,Moderate
2019-11-09 00:00:00, Ghaziabad,26.06,71.54,175.92,8.46,33.05,0.71,15.31,151.0,Moderate
2019-12-09 00:00:00, Ghaziabad,25.79,41.76,106.99,3.88,22.93,0.58,20.84,105.0,Moderate
2019-09-13 00:00:00, Ghaziabad,23.75,24.28,83.71,3.37,21.47,0.47,13.51,84.0,Satisfactory
2019-09-14 00:00:00, Ghaziabad,21.95,21.27,65.01,4.36,19.07,0.17,15.97,65.0,Satisfactory
2019-09-15 00:00:00, Ghaziabad,19.47,33.08,78.76,7.53,22.73,0.36,13.25,79.0,Satisfactory
2019-09-16 00:00:00, Ghaziabad,20.8,64.15,151.17,6.39,28.42,0.68,12.98,134.0,Moderate
2019-09-17 00:00:00, Ghaziabad,24.39,64.73,151.77,5.71,26.11,0.73,17.15,135.0,Moderate
2019-09-18 00:00:00, Ghaziabad,21.85,27.26,91.12,6.27,20.58,0.43,21.69,91.0,Satisfactory
2019-09-19 00:00:00, Ghaziabad,19.59,15.34,59.85,3.4,15.95,0.24,19.77,60.0,Satisfactory
2019-09-20 00:00:00, Ghaziabad,19.66,36.55,115.75,4.44,28.1,0.61,11.05,110.0,Moderate
2019-09-21 00:00:00, Ghaziabad,20.32,30.22,82.72,2.24,31.96,0.36,16.59,83.0,Satisfactory
2019-09-22 00:00:00, Ghaziabad,21.96,20.48,58.23,3.82,27.03,0.54,18.01,58.0,Satisfactory
2019-09-23 00:00:00, Ghaziabad,21.01,29.33,81.76,3.83,25.54,0.41,9.93,82.0,Satisfactory
2019-09-24 00:00:00, Ghaziabad,19.89,31.21,85.38,8.79,31.97,0.39,29.3,85.0,Satisfactory
2019-09-25 00:00:00, Ghaziabad,20.03,30.77,94.55,3.02,27.82,0.58,11.61,95.0,Satisfactory
2019-09-26 00:00:00, Ghaziabad,19.62,20.97,69.54,5.48,28.11,0.43,7.57,70.0,Satisfactory
2019-09-27 00:00:00, Ghaziabad,17.08,10.42,50.99,4.03,18.32,0.27,8.86,51.0,Satisfactory
2019-09-28 00:00:00, Ghaziabad,16.27,17.18,62.33,3.7,24.43,0.39,7.21,62.0,Satisfactory
2019-09-29 00:00:00, Ghaziabad,15.1,9.53,44.91,6.87,32.92,0.23,8.57,45.0,Good
2019-09-30 00:00:00, Ghaziabad,16.11,22.14,81.45,1.18,18.15,0.32,13.59,81.0,Satisfactory
2019-01-10 00:00:00, Ghaziabad,18.23,27.16,86.75,0.58,20.89,0.61,13.29,87.0,Satisfactory
2019-02-10 00:00:00, Ghaziabad,19.04,35.01,108.96,2.9,23.29,0.71,15.76,106.0,Moderate
2019-03-10 00:00:00, Ghaziabad,22.73,73.09,188.35,4.61,42.59,1.38,19.85,159.0,Moderate
2019-04-10 00:00:00, Ghaziabad,23.5,53.1,121.68,5.29,30.4,0.74,55.22,114.0,Moderate
2019-05-10 00:00:00, Ghaziabad,21.53,49.73,148.95,6.77,28.19,0.66,90.15,133.0,Moderate
2019-06-10 00:00:00, Ghaziabad,24.82,72.31,192.99,10.5,27.49,0.86,61.14,162.0,Moderate
2019-07-10 00:00:00, Ghaziabad,25.16,65.26,177.86,7.91,25.63,0.74,86.19,152.0,Moderate
2019-08-10 00:00:00, Ghaziabad,22.6,48.3,153.7,11.95,25.29,0.58,102.4,136.0,Moderate
2019-09-10 00:00:00, Ghaziabad,26.2,75.44,209.79,19.77,44.25,1.29,57.14,173.0,Moderate
2019-10-10 00:00:00, Ghaziabad,31.01,124.22,275.82,11.2,43.73,1.25,52.43,303.0,Very Poor
2019-11-10 00:00:00, Ghaziabad,33.29,128.15,275.47,7.73,46.38,1.25,68.68,306.0,Very Poor
2019-12-10 00:00:00, Ghaziabad,36.36,140.8,310.86,7.69,51.07,1.56,32.85631493506493,316.0,Very Poor
2019-10-13 00:00:00, Ghaziabad,38.48,170.06,340.67,4.72,52.7,1.97,115.82,339.0,Very Poor
2019-10-14 00:00:00, Ghaziabad,40.69,135.89,294.31,6.14,56.12,1.57,149.24,312.0,Very Poor
2019-10-15 00:00:00, Ghaziabad,43.01,155.97,341.34,6.75,69.19,2.13,83.5,328.0,Very Poor
2019-10-16 00:00:00, Ghaziabad,42.0,144.51,289.38,4.55,38.28,1.34,16.66,319.0,Very Poor
2019-10-17 00:00:00, Ghaziabad,38.31,131.41,272.8,5.91,32.98,1.16,15.2,309.0,Very Poor
2019-10-18 00:00:00, Ghaziabad,37.04,91.44,246.32,4.92,29.39,0.99,19.86,205.0,Poor
2019-10-19 00:00:00, Ghaziabad,33.67,104.69,238.97,11.35,44.45,0.86,76.13,249.0,Poor
2019-10-20 00:00:00, Ghaziabad,30.97,115.85,256.82,10.37,44.44,1.18,172.95,286.0,Poor
2019-10-21 00:00:00, Ghaziabad,32.5,145.06,290.65,8.62,48.81,1.21,99.95,319.0,Very Poor
2019-10-22 00:00:00, Ghaziabad,34.42,110.74,245.01,7.67,61.41,1.12,57.45,269.0,Poor
2019-10-23 00:00:00, Ghaziabad,38.16,153.55,343.29,8.12,92.3,2.07,48.94,326.0,Very Poor
2019-10-24 00:00:00, Ghaziabad,42.98,192.35,371.15,3.19,75.59,2.47,43.17,356.0,Very Poor
2019-10-25 00:00:00, Ghaziabad,38.58,132.7,313.5,4.09,67.58,1.2,11.1,310.0,Very Poor
2019-10-26 00:00:00, Ghaziabad,43.66,167.74,346.6,3.73,68.97,1.7,19.42,337.0,Very Poor
2019-10-27 00:00:00, Ghaziabad,44.12,231.23,392.31,18.07,108.32,4.08,82.9,386.0,Very Poor
2019-10-28 00:00:00, Ghaziabad,50.18,359.54,494.11,9.01,94.97,2.44,70.92,484.0,Severe
2019-10-29 00:00:00, Ghaziabad,56.58,402.61,632.5,12.16,114.34,2.55,123.23,653.0,Severe
2019-10-30 00:00:00, Ghaziabad,65.03,365.31,588.28,6.66,163.89,4.9,86.77,598.0,Severe
2019-10-31 00:00:00, Ghaziabad,64.04,400.39,633.86,9.46,175.58,5.95,81.67,655.0,Severe
2019-01-11 00:00:00, Ghaziabad,59.95,445.22,671.99,6.44,102.47,3.88,56.54,702.0,Severe
2019-02-11 00:00:00, Ghaziabad,54.16,385.44,577.81,7.68,61.82,2.0,26.03,585.0,Severe
2019-03-11 00:00:00, Ghaziabad,55.48,571.45,688.5,8.29,67.91,2.92,37.98,723.0,Severe
2019-04-11 00:00:00, Ghaziabad,44.28,343.92,456.49,4.18,49.63,2.63,23.34,472.0,Severe
2019-05-11 00:00:00, Ghaziabad,35.49,246.33,368.65,6.89,57.36,1.61,25.89,397.0,Very Poor
2019-06-11 00:00:00, Ghaziabad,36.67,118.92,267.39,5.1,82.09,1.88,22.64,296.0,Poor
2019-07-11 00:00:00, Ghaziabad,40.71,211.32,333.54,8.9,48.46,1.13,20.64,370.0,Very Poor
2019-08-11 00:00:00, Ghaziabad,41.04,190.12,335.36,7.64,56.91,1.48,47.75,354.0,Very Poor
2019-09-11 00:00:00, Ghaziabad,37.06,160.16,267.36,6.51,42.64,0.89,29.03,331.0,Very Poor
2019-10-11 00:00:00, Ghaziabad,32.04,243.38,236.97646203554118,8.43,48.32,1.55,28.5,395.0,Very Poor
2019-11-11 00:00:00, Ghaziabad,34.36,363.45,461.48,11.36,49.74,2.31,71.45,487.0,Severe
2019-12-11 00:00:00, Ghaziabad,32.9,485.38,641.58,9.13,59.58,2.06,73.16,664.0,Severe
2019-11-13 00:00:00, Ghaziabad,35.35,454.12,632.78,10.27,78.82,2.05,90.87,653.0,Severe
2019-11-14 00:00:00, Ghaziabad,32.2,445.25,682.07,7.35,112.97,2.53,112.59,715.0,Severe
2019-11-15 00:00:00, Ghaziabad,52.43,378.45,560.04,10.6,94.78,2.46,56.78,563.0,Severe
2019-11-16 00:00:00, Ghaziabad,41.15,177.09,343.48,4.63,39.99,1.45,119.51,344.0,Very Poor
2019-11-17 00:00:00, Ghaziabad,30.48,97.42,187.02,6.68,32.84,0.72,27.81,225.0,Poor
2019-11-18 00:00:00, Ghaziabad,30.86,122.04,203.26,6.27,47.21,0.94,26.01,302.0,Very Poor
2019-11-19 00:00:00, Ghaziabad,32.11,183.01,293.61,5.06,86.15,1.23,33.37,348.0,Very Poor
2019-11-20 00:00:00, Ghaziabad,38.22,263.12,457.8,5.82,156.13,3.17,94.04,435.0,Severe
2019-11-21 00:00:00, Ghaziabad,34.56,299.57,506.59,4.0,99.85,3.78,34.0,496.0,Severe
2019-11-22 00:00:00, Ghaziabad,34.42,251.26,426.02,5.91,54.38,1.65,53.65,401.0,Severe
2019-11-23 00:00:00, Ghaziabad,45.59,148.39,264.16,7.58,68.24,1.13,42.63,322.0,Very Poor
2019-11-24 00:00:00, Ghaziabad,39.59,107.33,202.36,8.33,50.73,0.82,74.97,258.0,Poor
2019-11-25 00:00:00, Ghaziabad,38.28,131.16,259.29,11.16,62.94,1.02,90.73,309.0,Very Poor
2019-11-26 00:00:00, Ghaziabad,37.94,125.15,258.89,8.67,66.04,1.61,31.87,304.0,Very Poor
2019-11-27 00:00:00, Ghaziabad,36.91,76.01,140.3,9.85,45.5,0.54,13.86,153.0,Moderate
2019-11-28 00:00:00, Ghaziabad,33.61,31.1,50.42,6.02,30.99,0.37,27.41,52.0,Satisfactory
2019-11-29 00:00:00, Ghaziabad,33.94,77.07,129.94,22.09,46.2,0.47,17.77,157.0,Moderate
2019-11-30 00:00:00, Ghaziabad,42.02,128.71,200.44,3.54,60.34,1.04,63.15,307.0,Very Poor
2019-01-12 00:00:00, Ghaziabad,38.15,143.44,217.82,1.68,61.4,1.06,20.87,318.0,Very Poor
2019-02-12 00:00:00, Ghaziabad,39.79,166.68,269.08,2.12,75.39,1.32,18.98,336.0,Very Poor
2019-03-12 00:00:00, Ghaziabad,41.34,166.95,282.31,3.71,97.62,1.52,23.98,336.0,Very Poor
2019-04-12 00:00:00, Ghaziabad,45.79,236.77,394.14,2.73,120.79,2.36,33.96,390.0,Very Poor
2019-05-12 00:00:00, Ghaziabad,53.97,349.35,493.65,5.19,96.81,2.72,66.09,480.0,Severe
2019-06-12 00:00:00, Ghaziabad,58.27,285.41,413.48,5.5,78.43,2.0,76.62,427.0,Severe
2019-07-12 00:00:00, Ghaziabad,58.84,303.16,430.41,5.58,113.4,1.93,128.05,441.0,Severe
2019-08-12 00:00:00, Ghaziabad,57.82,321.28,454.53,3.64,124.91,3.47,187.45,455.0,Severe
2019-09-12 00:00:00, Ghaziabad,53.68,289.04,441.17,5.22,132.02,2.85,163.21,430.0,Severe
2019-10-12 00:00:00, Ghaziabad,55.2,364.94,518.98,4.71,138.8,3.0,130.75,511.0,Severe
2019-11-12 00:00:00, Ghaziabad,55.68,375.74,562.51,2.93,120.8,3.25,108.51,566.0,Severe
2019-12-12 00:00:00, Ghaziabad,51.6,326.38,453.97,2.55,67.46,3.26,32.4,459.0,Severe
2019-12-13 00:00:00, Ghaziabad,47.16,108.92,133.07,9.55,35.2,0.82,26.79,263.0,Poor
2019-12-14 00:00:00, Ghaziabad,39.05,105.36,158.43,9.0,50.7,0.98,64.52,251.0,Poor
2019-12-15 00:00:00, Ghaziabad,39.04,125.02,181.82,8.59,54.49,1.14,108.93,304.0,Very Poor
2019-12-16 00:00:00, Ghaziabad,38.38,112.66,153.9,7.02,41.21,1.2,34.58,276.0,Poor
2019-12-17 00:00:00, Ghaziabad,39.91,135.01,183.42,8.39,44.49,0.76,50.96,312.0,Very Poor
2019-12-18 00:00:00, Ghaziabad,45.32,195.39,264.55,7.52,54.2,1.32,24.86,358.0,Very Poor
2019-12-19 00:00:00, Ghaziabad,50.93,314.73,411.01,9.48,71.55,1.08,17.98,450.0,Severe
2019-12-20 00:00:00, Ghaziabad,59.06,492.57,654.4,6.57,101.51,3.41,35.3,680.0,Severe
2019-12-21 00:00:00, Ghaziabad,60.36,333.54,446.66,2.23,75.32,2.72,76.02,464.0,Severe
2019-12-22 00:00:00, Ghaziabad,55.25,190.15,251.58,8.57,44.33,1.17,42.71,354.0,Very Poor
2019-12-23 00:00:00, Ghaziabad,50.17,233.6,307.4,6.83,53.46,1.3,39.17,387.0,Very Poor
2019-12-24 00:00:00, Ghaziabad,52.73,313.58,443.49,8.1,68.17,1.48,166.5,449.0,Severe
2019-12-25 00:00:00, Ghaziabad,46.02,204.44,284.09,6.9,52.15,1.49,64.29,365.0,Very Poor
2019-12-26 00:00:00, Ghaziabad,46.37,240.21,332.61,8.01,47.59,0.85,21.02,392.0,Very Poor
2019-12-27 00:00:00, Ghaziabad,48.35,294.32,407.99,8.58,48.0,0.94,123.15,434.0,Severe
2019-12-28 00:00:00, Ghaziabad,49.87,340.97,479.04,7.34,70.7,1.69,25.88,470.0,Severe
2019-12-29 00:00:00, Ghaziabad,48.83,371.19,515.46,6.71,61.19,1.31,51.2,507.0,Severe
2019-12-30 00:00:00, Ghaziabad,48.5,352.83,484.65,8.73,63.54,2.0,42.57,479.0,Severe
2019-12-31 00:00:00, Ghaziabad,44.23,284.36,305.81,11.6,85.67,1.35,196.3,426.0,Severe
2020-01-01 00:00:00, Ghaziabad,49.71,379.14,423.98,7.96,115.44,3.4,29.79,499.0,Severe
2020-02-01 00:00:00, Ghaziabad,54.59,322.2,438.12,7.76,115.99,3.42,31.12,456.0,Severe
2020-03-01 00:00:00, Ghaziabad,52.97,208.91,312.93,4.4,105.85,2.86,34.31,368.0,Very Poor
2020-04-01 00:00:00, Ghaziabad,56.35,323.7,469.38,3.8,116.87,4.62,39.43,457.0,Severe
2020-05-01 00:00:00, Ghaziabad,49.46,197.57,290.1,11.09,55.3,1.29,46.41,360.0,Very Poor
2020-06-01 00:00:00, Ghaziabad,45.89,175.83,266.1,14.2,61.76,1.43,33.56,343.0,Very Poor
2020-07-01 00:00:00, Ghaziabad,46.99,144.01,191.69,12.52,43.92,1.03,29.9,318.0,Very Poor
2020-08-01 00:00:00, Ghaziabad,48.21,154.53,178.42,13.83,49.48,0.98,5.85,327.0,Very Poor
2020-09-01 00:00:00, Ghaziabad,37.94,114.36,152.6,12.16,38.24,0.77,27.05,281.0,Poor
2020-10-01 00:00:00, Ghaziabad,38.06,158.47,236.27,12.04,55.83,1.09,7.61,330.0,Very Poor
2020-11-01 00:00:00, Ghaziabad,38.52,182.43,294.42,9.91,70.77,0.99,32.95,348.0,Very Poor
2020-12-01 00:00:00, Ghaziabad,45.41,265.41,396.44,10.77,103.02,2.08,41.4,412.0,Severe
2020-01-13 00:00:00, Ghaziabad,48.63,239.19,328.2,8.06,60.72,1.64,29.48,392.0,Very Poor
2020-01-14 00:00:00, Ghaziabad,49.12,189.04,241.02,10.86,61.33,1.59,15.96,353.0,Very Poor
2020-01-15 00:00:00, Ghaziabad,50.79,170.51,237.48,11.43,56.16,0.99,21.85,339.0,Very Poor
2020-01-16 00:00:00, Ghaziabad,48.23,183.57,234.28,9.99,62.2,1.07,8.32,349.0,Very Poor
2020-01-17 00:00:00, Ghaziabad,49.49,120.2,155.79,11.63,59.31,0.88,5.71,300.0,Poor
2020-01-18 00:00:00, Ghaziabad,48.26,185.01,267.19,12.39,64.97,1.22,6.59,350.0,Very Poor
2020-01-19 00:00:00, Ghaziabad,43.73,162.05,227.35,11.05,55.93,1.34,7.25,332.0,Very Poor
2020-01-20 00:00:00, Ghaziabad,44.99,202.23,314.23,10.32,72.66,0.99,8.4,363.0,Very Poor
2020-01-21 00:00:00, Ghaziabad,49.85,259.62,393.12,7.55,83.47,2.42,22.63,407.0,Severe
2020-01-22 00:00:00, Ghaziabad,50.54,230.05,343.5,6.42,83.45,2.24,18.13,385.0,Very Poor
2020-01-23 00:00:00, Ghaziabad,39.7,75.28,164.28,10.04,50.75,0.88,15.47,151.0,Moderate
2020-01-24 00:00:00, Ghaziabad,37.46,92.93,190.6,11.51,53.04,0.7,16.46,210.0,Poor
2020-01-25 00:00:00, Ghaziabad,42.62,183.37,316.16,12.2,86.96,1.44,22.59,349.0,Very Poor
2020-01-26 00:00:00, Ghaziabad,47.94,272.29,397.53,11.28,90.18,1.91,23.69,417.0,Severe
2020-01-27 00:00:00, Ghaziabad,53.71,261.98,394.72,7.25,143.28,5.46,28.04,409.0,Severe
2020-01-28 00:00:00, Ghaziabad,51.81,113.56,151.42,11.7,42.98,0.87,14.22,279.0,Poor
2020-01-29 00:00:00, Ghaziabad,48.28,95.88,150.74,10.73,58.85,1.16,12.66,220.0,Poor
2020-01-30 00:00:00, Ghaziabad,46.24,111.0,188.24,9.48,53.92,1.12,13.42,270.0,Poor
2020-01-31 00:00:00, Ghaziabad,43.88,110.66,195.49,10.83,56.43,1.24,17.47,269.0,Poor
2020-01-02 00:00:00, Ghaziabad,44.44,147.51,241.08,10.92,59.87,1.25,12.15,321.0,Very Poor
2020-02-02 00:00:00, Ghaziabad,36.08,130.31,210.4,11.52,49.7,1.2,19.71,308.0,Very Poor
2020-03-02 00:00:00, Ghaziabad,36.24,169.14,302.44,11.04,83.03,1.51,17.87,338.0,Very Poor
2020-04-02 00:00:00, Ghaziabad,39.16,225.96,356.66,6.93,79.67,1.57,31.99,382.0,Very Poor
2020-05-02 00:00:00, Ghaziabad,36.75,169.08,275.3,11.76,54.34,1.42,17.11,338.0,Very Poor
2020-06-02 00:00:00, Ghaziabad,33.46,139.38,235.71,10.1,52.64,1.2,17.63,315.0,Very Poor
2020-07-02 00:00:00, Ghaziabad,34.1,170.03,279.0,12.74,56.43,0.94,14.21,338.0,Very Poor
2020-08-02 00:00:00, Ghaziabad,34.41,161.31,266.99,11.75,52.46,1.29,19.48,332.0,Very Poor
2020-09-02 00:00:00, Ghaziabad,33.97,170.36,280.98,12.17,59.28,1.25,61.44,339.0,Very Poor
2020-10-02 00:00:00, Ghaziabad,36.16,216.88,366.54,13.21,87.37,1.49,56.91,375.0,Very Poor
2020-11-02 00:00:00, Ghaziabad,37.4,228.62,370.11,8.69,77.92,2.04,91.81,384.0,Very Poor
2020-12-02 00:00:00, Ghaziabad,37.41,182.74,303.18,10.47,60.93,1.4,41.67,348.0,Very Poor
2020-02-13 00:00:00, Ghaziabad,35.4,97.61,192.14,11.25,45.81,0.8,13.57,225.0,Poor
2020-02-14 00:00:00, Ghaziabad,33.34,73.67,202.64,10.98,39.36,0.63,20.99,168.0,Moderate
2020-02-15 00:00:00, Ghaziabad,29.71,83.26,192.35,8.94,48.08,0.57,16.97,178.0,Moderate
2020-02-16 00:00:00, Ghaziabad,34.44,144.52,271.22,11.07,65.95,1.04,12.87,319.0,Very Poor
2020-02-17 00:00:00, Ghaziabad,37.86,179.61,309.77,9.04,88.97,2.27,65.11,346.0,Very Poor
2020-02-18 00:00:00, Ghaziabad,34.73,124.61,263.56,11.41,79.8,0.93,13.83,304.0,Very Poor
2020-02-19 00:00:00, Ghaziabad,42.29,159.85,313.15,8.69,100.19,5.06,56.23,331.0,Very Poor
2020-02-20 00:00:00, Ghaziabad,41.4,112.26,241.14,10.93,26.52,0.88,23.8,274.0,Poor
2020-02-21 00:00:00, Ghaziabad,42.74,58.08,83.87,11.79,32.97,0.76,28.74,97.0,Satisfactory
2020-02-22 00:00:00, Ghaziabad,41.5,82.2,157.99,10.1,74.6,0.93,15.93,174.0,Moderate
2020-02-23 00:00:00, Ghaziabad,47.33,106.44,174.36,3.14,53.89,1.2,10.4,255.0,Poor
2020-02-24 00:00:00, Ghaziabad,41.99,86.48,171.75,6.42,52.85,0.9,28.15,188.0,Moderate
2020-02-25 00:00:00, Ghaziabad,46.83,154.11,251.28,10.74,55.55,0.77,30.48,326.0,Very Poor
2020-02-26 00:00:00, Ghaziabad,50.42,166.65,285.21,10.17,68.06,1.84,25.94,336.0,Very Poor
2020-02-27 00:00:00, Ghaziabad,52.7,117.16,208.57,9.03,42.61,1.07,5.62,291.0,Poor
2020-02-28 00:00:00, Ghaziabad,51.97,94.08,163.07,9.72,27.11,0.72,6.21,214.0,Poor
2020-02-29 00:00:00, Ghaziabad,48.45,65.22,114.68,10.31,28.79,0.61,6.75,117.0,Moderate
2020-01-03 00:00:00, Ghaziabad,39.84,56.2,131.67,12.04,64.26,0.5,18.15,121.0,Moderate
2020-02-03 00:00:00, Ghaziabad,50.17,149.4,293.93,7.48,90.9,2.76,77.15,323.0,Very Poor
2020-03-03 00:00:00, Ghaziabad,45.75,110.3,216.67,10.22,57.92,1.48,32.39,268.0,Poor
2020-04-03 00:00:00, Ghaziabad,40.84,93.39,190.78,12.38,44.62,1.28,9.12,211.0,Poor
2020-05-03 00:00:00, Ghaziabad,34.78,34.34,68.14,11.14,29.48,0.66,22.79,68.0,Satisfactory
2020-06-03 00:00:00, Ghaziabad,31.8,20.5,36.5,9.88,28.43,0.57,22.51,36.0,Good
2020-07-03 00:00:00, Ghaziabad,29.55,43.46,89.8,10.4,32.59,0.56,23.39,90.0,Satisfactory
2020-08-03 00:00:00, Ghaziabad,34.61,139.69,231.54,12.61,69.54,1.67,14.39,315.0,Very Poor
2020-09-03 00:00:00, Ghaziabad,29.01,63.21,146.21,12.31,36.88,0.75,47.4,131.0,Moderate
2020-10-03 00:00:00, Ghaziabad,30.98,96.27,165.85,9.23,31.6,1.4,25.41,221.0,Poor
2020-11-03 00:00:00, Ghaziabad,33.23,63.11,116.75,10.33,25.53,0.92,18.37,111.0,Moderate
2020-12-03 00:00:00, Ghaziabad,32.03,72.28,167.29,12.53,39.33,0.78,15.59,145.0,Moderate
2020-03-13 00:00:00, Ghaziabad,28.43,57.44,161.55,10.4,36.39,1.0,6.54,141.0,Moderate
2020-03-14 00:00:00, Ghaziabad,29.91,47.3,79.19,10.89,38.52,0.61,15.73,79.0,Satisfactory
2020-03-15 00:00:00, Ghaziabad,28.22,67.49,126.23,7.47,35.55,0.96,12.29,125.0,Moderate
2020-03-16 00:00:00, Ghaziabad,28.13,70.99,167.25,5.23,44.05,0.77,41.35,145.0,Moderate
2020-03-17 00:00:00, Ghaziabad,32.0,73.29,182.52,24.91,41.54,0.89,59.99,155.0,Moderate
2020-03-18 00:00:00, Ghaziabad,32.2,108.69,228.83,76.44,42.26,1.01,96.75,262.0,Poor
2020-03-19 00:00:00, Ghaziabad,34.81,123.52,240.9,30.18,47.56,1.27,15.38,303.0,Very Poor
2020-03-20 00:00:00, Ghaziabad,32.74,114.76,259.65,45.04,66.84,1.37,21.47,283.0,Poor
2020-03-21 00:00:00, Ghaziabad,34.47,94.59,214.81,23.3,41.71,0.67,11.51,215.0,Poor
2020-03-22 00:00:00, Ghaziabad,32.4,87.85,149.64,34.51,26.14,0.99,13.33,193.0,Moderate
2020-03-23 00:00:00, Ghaziabad,29.85,78.59,140.66,25.48,25.62,0.86,39.43,162.0,Moderate
2020-03-24 00:00:00, Ghaziabad,30.27,64.06,115.32,21.02,25.09,0.96,16.97,114.0,Moderate
2020-03-25 00:00:00, Ghaziabad,30.77,44.2,78.69,11.46,22.15,0.83,19.43,79.0,Satisfactory
2020-03-26 00:00:00, Ghaziabad,32.27,44.15,83.46,10.4,21.31,0.65,17.72,83.0,Satisfactory
2020-03-27 00:00:00, Ghaziabad,31.36,22.57,42.4,7.65,19.28,0.5,18.16,42.0,Good
2020-03-28 00:00:00, Ghaziabad,28.58,23.98,39.97,6.82,19.88,0.61,18.17,40.0,Good
2020-03-29 00:00:00, Ghaziabad,25.49,19.78,53.49,4.73,18.78,0.48,23.77,53.0,Satisfactory
2020-03-30 00:00:00, Ghaziabad,24.12,28.73,60.19,6.68,19.86,0.55,31.0,60.0,Satisfactory
2020-03-31 00:00:00, Ghaziabad,22.8,32.39,236.97646203554118,7.29,18.65,0.58,35.5,191.0,Moderate
2020-01-04 00:00:00, Ghaziabad,23.54,39.99,236.97646203554118,10.43,16.81,0.71,18.1,191.0,Moderate
2020-02-04 00:00:00, Ghaziabad,22.29,27.97,236.97646203554118,10.98,11.56,0.54,25.43,191.0,Moderate
2020-03-04 00:00:00, Ghaziabad,18.92,22.41,236.97646203554118,38.69,13.94,0.54,49.48,191.0,Moderate
2020-04-04 00:00:00, Ghaziabad,19.66,35.69,236.97646203554118,53.7,15.22,0.62,90.13,191.0,Moderate
2020-05-04 00:00:00, Ghaziabad,23.26,67.66,236.97646203554118,30.06,15.44,0.96,59.16,191.0,Moderate
2020-06-04 00:00:00, Ghaziabad,23.5,85.48,236.97646203554118,50.16,15.28,1.39,29.82,191.0,Moderate
2020-07-04 00:00:00, Ghaziabad,23.5,28.85,236.97646203554118,28.56,13.3,0.55,76.52,191.0,Moderate
2020-08-04 00:00:00, Ghaziabad,21.26,29.29,236.97646203554118,50.45,13.03,0.55,105.34,191.0,Moderate
2020-09-04 00:00:00, Ghaziabad,21.94,29.21,236.97646203554118,17.41,13.73,0.56,64.39,191.0,Moderate
2020-10-04 00:00:00, Ghaziabad,22.82,55.59,236.97646203554118,24.22,16.01,0.83,73.2,191.0,Moderate
2020-11-04 00:00:00, Ghaziabad,24.96,94.45,236.97646203554118,48.17,16.73,1.62,11.74,215.0,Poor
2020-12-04 00:00:00, Ghaziabad,22.24,30.02,236.97646203554118,34.66,13.79,0.58,81.65,191.0,Moderate
2020-04-13 00:00:00, Ghaziabad,22.69,57.0,236.97646203554118,40.8,16.96,0.81,67.57,191.0,Moderate
2020-04-14 00:00:00, Ghaziabad,24.51,50.44,183.67,30.25,18.05,0.95,96.86,156.0,Moderate
2020-04-15 00:00:00, Ghaziabad,26.96,62.21,204.96,13.04,17.22,0.89,22.59,170.0,Moderate
2020-04-16 00:00:00, Ghaziabad,32.26,100.8,249.53,21.23,18.79,1.42,19.7,236.0,Poor
2020-04-17 00:00:00, Ghaziabad,32.53,30.07,103.07,10.39,19.45,0.68,23.09,102.0,Moderate
2020-04-18 00:00:00, Ghaziabad,34.32,27.79,97.39,9.48,17.18,0.62,13.12,97.0,Satisfactory
2020-04-19 00:00:00, Ghaziabad,34.32,41.79,73.8,10.35,22.9,0.66,12.38,74.0,Satisfactory
